,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
21867,Riley Thomas Stewart,2,46000000.0,23000000.0,106651938,53325969.0,106651938,53325969.0,15427954.0,7713977.0,60651938.0,30325969.0
21868,Rimi Sen,2,7256935.365012956,3628467.682506478,39708636,19854318.0,39708636,19854318.0,-4367593.365012956,-2183796.682506478,32451700.634987045,16225850.317493523
21869,Rimma Markova,1,4200000.0,4200000.0,50336279,50336279.0,50336279,50336279.0,-2697812.0,-2697812.0,46136279.0,46136279.0
21870,Rini Bell,4,150000000.0,37500000.0,415390172,103847543.0,415390172,103847543.0,65127952.0,16281988.0,265390172.0,66347543.0
21871,Rinko Kikuchi,4,535000000.0,133750000.0,859247657,214811914.25,859247657,214811914.25,-331428338.0,-82857084.5,324247657.0,81061914.25
21872,Rino Katase,1,10000000.0,10000000.0,15250594,15250594.0,15250594,15250594.0,-9549406.0,-9549406.0,5250594.0,5250594.0
21873,Rio Alexander,2,100000000.0,50000000.0,118346977,59173488.5,118346977,59173488.5,-34342785.0,-17171392.5,18346977.0,9173488.5
21874,Rio Hackford,5,182350000.0,36470000.0,138240434,27648086.8,138240434,27648086.8,-76489452.0,-15297890.4,-44109566.0,-8821913.2
21875,Rio Tahara,1,24000000.0,24000000.0,14782676,14782676.0,14782676,14782676.0,-10093606.0,-10093606.0,-9217324.0,-9217324.0
21876,Rip Taylor,1,30000000.0,30000000.0,15368897,15368897.0,15368897,15368897.0,-15781302.0,-15781302.0,-14631103.0,-14631103.0
21877,Rip Torn,8,484000000.0,60500000.0,1042881117,130360139.625,1042881117,130360139.625,26764597.0,3345574.625,558881117.0,69860139.625
21878,Ripley Sobo,1,30000000.0,30000000.0,34441873,34441873.0,34441873,34441873.0,-12233342.0,-12233342.0,4441873.0,4441873.0
21879,Rishi Kapoor,4,26371749.333206553,6592937.333301638,36597010,9149252.5,36597010,9149252.5,-17440330.333206553,-4360082.583301638,10225260.666793447,2556315.1666983617
21880,Rishi Mehta,1,12500000.0,12500000.0,16318449,16318449.0,16318449,16318449.0,1618751.0,1618751.0,3818449.0,3818449.0
21881,Risto Salmi,2,11598324.8,5799162.4,11484369,5742184.5,11484369,5742184.5,-11337225.8,-5668612.9,-113955.80000000075,-56977.90000000037
21882,Rita Blanco,1,8900000.0,8900000.0,29664140,29664140.0,29664140,29664140.0,-2160508.0,-2160508.0,20764140.0,20764140.0
21883,Rita Boy,1,12000000.0,12000000.0,140312928,140312928.0,140312928,140312928.0,39738905.0,39738905.0,128312928.0,128312928.0
21884,Rita Cortese,1,3300000.0,3300000.0,30642704,30642704.0,30642704,30642704.0,-193470.0,-193470.0,27342704.0,27342704.0
21885,Rita Davies,2,201000000.0,100500000.0,830602409,415301204.5,830602409,415301204.5,52088521.0,26044260.5,629602409.0,314801204.5
21886,Rita Gregory,1,35000000.0,35000000.0,82087155,82087155.0,82087155,82087155.0,-6912845.0,-6912845.0,47087155.0,47087155.0
21887,Rita Hayek,1,3000000.0,3000000.0,3601603,3601603.0,3601603,3601603.0,-1998695.0,-1998695.0,601603.0,601603.0
21888,Rita Ora,4,300000000.0,75000000.0,1756187677,439046919.25,1756187677,439046919.25,225261586.0,56315396.5,1456187677.0,364046919.25
21889,Rita Wilson,4,142000000.0,35500000.0,333429816,83357454.0,333429816,83357454.0,32702611.0,8175652.75,191429816.0,47857454.0
21890,Ritchie Coster,6,430000000.0,71666666.66666667,1408970659,234828443.16666666,1408970659,234828443.16666666,321971224.0,53661870.666666664,978970659.0,163161776.5
21891,Ritchie Montgomery,5,169000000.0,33800000.0,481798681,96359736.2,481798681,96359736.2,73960857.0,14792171.4,312798681.0,62559736.2
21892,Riteish Deshmukh,1,5937492.571374237,5937492.571374237,4035090,4035090.0,4035090,4035090.0,-4145712.5713742366,-4145712.5713742366,-1902402.5713742366,-1902402.5713742366
21893,Ritvik Sahore,1,9236099.555471035,9236099.555471035,303723636,303723636.0,303723636,303723636.0,3155661.4445289653,3155661.4445289653,294487536.44452894,294487536.44452894
21894,Riva Arora,1,5937492.571374237,5937492.571374237,39346577,39346577.0,39346577,39346577.0,-1751324.5713742366,-1751324.5713742366,33409084.428625762,33409084.428625762
21895,River Alexander,1,5000000.0,5000000.0,26474920,26474920.0,26474920,26474920.0,16506546.0,16506546.0,21474920.0,21474920.0
21896,Riya May Atwood,1,15000000.0,15000000.0,160192031,160192031.0,160192031,160192031.0,39513740.0,39513740.0,145192031.0,145192031.0
21897,Riya Shukla,1,2000000.0,2000000.0,26055222,26055222.0,26055222,26055222.0,-1669721.0,-1669721.0,24055222.0,24055222.0
21898,Riyaz Khan,1,2638885.5872774385,2638885.5872774385,38316584,38316584.0,38316584,38316584.0,-208258.5872774385,-208258.5872774385,35677698.41272256,35677698.41272256
21899,Riz Ahmed,5,469100000.0,93820000.0,2533947820,506789564.0,2533947820,506789564.0,449969039.0,89993807.8,2064847820.0,412969564.0
21900,Rizwan Manji,2,70000000.0,35000000.0,188967815,94483907.5,188967815,94483907.5,-8197040.0,-4098520.0,118967815.0,59483907.5
21901,RoChia,1,17000000.0,17000000.0,6760531,6760531.0,6760531,6760531.0,-16804208.0,-16804208.0,-10239469.0,-10239469.0
21902,Roan Curtis,1,5000000.0,5000000.0,16373843,16373843.0,16373843,16373843.0,7241122.0,7241122.0,11373843.0,11373843.0
21903,Rob Archer,1,52000000.0,52000000.0,37713879,37713879.0,37713879,37713879.0,-28641292.0,-28641292.0,-14286121.0,-14286121.0
21904,Rob Benedict,1,3000000.0,3000000.0,18637690,18637690.0,18637690,18637690.0,13124543.0,13124543.0,15637690.0,15637690.0
21905,Rob Blake,1,62000000.0,62000000.0,40877556,40877556.0,40877556,40877556.0,-29764207.0,-29764207.0,-21122444.0,-21122444.0
21906,Rob Boltin,1,5000000.0,5000000.0,4453634,4453634.0,4453634,4453634.0,-4994957.0,-4994957.0,-546366.0,-546366.0
21907,Rob Brown,6,171000000.0,28500000.0,283679840,47279973.333333336,283679840,47279973.333333336,27998511.0,4666418.5,112679840.0,18779973.333333332
21908,Rob Brydon,7,324674306.992139,46382043.856019855,825326147,117903735.28571428,825326147,117903735.28571428,-22270036.99213898,-3181433.8560198545,500651840.007861,71521691.42969443
21909,Rob Burns,1,20000000.0,20000000.0,37598767,37598767.0,37598767,37598767.0,3380495.0,3380495.0,17598767.0,17598767.0
21910,Rob Campbell,1,6000000.0,6000000.0,3644200,3644200.0,3644200,3644200.0,-2932688.0,-2932688.0,-2355800.0,-2355800.0
21911,Rob Corddry,18,569000000.0,31611111.111111112,1439303615,79961311.94444445,1439303615,79961311.94444445,240396187.0,13355343.722222222,870303615.0,48350200.833333336
21912,Rob Crites,1,215000000.0,215000000.0,493311825,493311825.0,493311825,493311825.0,19911825.0,19911825.0,278311825.0,278311825.0
21913,Rob Curling,1,76000000.0,76000000.0,70595464,70595464.0,70595464,70595464.0,-40447617.0,-40447617.0,-5404536.0,-5404536.0
21914,Rob Delaney,2,232000000.0,116000000.0,818920727,409460363.5,818920727,409460363.5,-26280257.0,-13140128.5,586920727.0,293460363.5
21915,Rob Devaney,1,5000000.0,5000000.0,784604,784604.0,784604,784604.0,-4934612.0,-4934612.0,-4215396.0,-4215396.0
21916,Rob Earley,1,155000000.0,155000000.0,167298192,167298192.0,167298192,167298192.0,-120702809.0,-120702809.0,12298192.0,12298192.0
21917,Rob Evors,1,12000000.0,12000000.0,102731865,102731865.0,102731865,102731865.0,42731865.0,42731865.0,90731865.0,90731865.0
21918,Rob H. Campbell,1,16000000.0,16000000.0,68263166,68263166.0,68263166,68263166.0,29512466.0,29512466.0,52263166.0,52263166.0
21919,Rob Hayter,1,30000000.0,30000000.0,18618284,18618284.0,18618284,18618284.0,-21413608.0,-21413608.0,-11381716.0,-11381716.0
21920,Rob Huebel,9,267000000.0,29666666.666666668,593473812,65941534.666666664,593473812,65941534.666666664,42436623.0,4715180.333333333,326473812.0,36274868.0
21921,Rob Jenkins,1,748600.7148155641,748600.7148155641,237579,237579.0,237579,237579.0,-707404.7148155641,-707404.7148155641,-511021.7148155641,-511021.7148155641
21922,Rob LaBelle,3,159000000.0,53000000.0,347025426,115675142.0,347025426,115675142.0,61643578.0,20547859.333333332,188025426.0,62675142.0
21923,Rob Lanza,1,70000000.0,70000000.0,88933562,88933562.0,88933562,88933562.0,-26999738.0,-26999738.0,18933562.0,18933562.0
21924,Rob Lowe,6,237000000.0,39500000.0,336669363,56111560.5,336669363,56111560.5,-68254310.0,-11375718.333333334,99669363.0,16611560.5
21925,Rob Machado,1,100000000.0,100000000.0,152005713,152005713.0,152005713,152005713.0,-41132306.0,-41132306.0,52005713.0,52005713.0
21926,Rob Maxey,1,80000000.0,80000000.0,181001478,181001478.0,181001478,181001478.0,24454762.0,24454762.0,101001478.0,101001478.0
21927,Rob McElhenney,1,850000.0,850000.0,865028,865028.0,865028,865028.0,-15315.0,-15315.0,15028.0,15028.0
21928,Rob McGillivray,1,500000.0,500000.0,60818,60818.0,60818,60818.0,-439182.0,-439182.0,-439182.0,-439182.0
21929,Rob McLaughlin,1,7000000.0,7000000.0,49327405,49327405.0,49327405,49327405.0,21750530.0,21750530.0,42327405.0,42327405.0
21930,Rob Mello,2,30800000.0,15400000.0,164088934,82044467.0,164088934,82044467.0,51650058.0,25825029.0,133288934.0,66644467.0
21931,Rob Moran,5,140000000.0,28000000.0,505281596,101056319.2,505281596,101056319.2,176408195.0,35281639.0,365281596.0,73056319.2
21932,Rob Morrow,2,57500000.0,28750000.0,191690951,95845475.5,191690951,95845475.5,50085253.0,25042626.5,134190951.0,67095475.5
21933,Rob Nagle,1,25000000.0,25000000.0,48782670,48782670.0,48782670,48782670.0,7492859.0,7492859.0,23782670.0,23782670.0
21934,Rob Neukirch,1,18000000.0,18000000.0,13578186,13578186.0,13578186,13578186.0,-11709327.0,-11709327.0,-4421814.0,-4421814.0
21935,Rob Paulsen,4,175000000.0,43750000.0,660055629,165013907.25,660055629,165013907.25,189998325.0,47499581.25,485055629.0,121263907.25
21936,Rob Reiner,2,130000000.0,65000000.0,407369591,203684795.5,407369591,203684795.5,1119392.0,559696.0,277369591.0,138684795.5
21937,Rob Reinis,1,10000000.0,10000000.0,17562071,17562071.0,17562071,17562071.0,1052958.0,1052958.0,7562071.0,7562071.0
21938,Rob Riggle,16,590800000.0,36925000.0,2409084740,150567796.25,2409084740,150567796.25,719092046.0,44943252.875,1818284740.0,113642796.25
21939,Rob Riley,1,3000000.0,3000000.0,82515113,82515113.0,82515113,82515113.0,45086903.0,45086903.0,79515113.0,79515113.0
21940,Rob Schneider,7,381000000.0,54428571.428571425,893388090,127626870.0,893388090,127626870.0,165501665.0,23643095.0,512388090.0,73198298.57142857
21941,Rob Smith,1,45000000.0,45000000.0,306776732,306776732.0,306776732,306776732.0,125687518.0,125687518.0,261776732.0,261776732.0
21942,Rob Steinberg,1,2900000.0,2900000.0,1048704,1048704.0,1048704,1048704.0,-2825082.0,-2825082.0,-1851296.0,-1851296.0
21943,Rob Thomas,1,6200000.0,6200000.0,23620709,23620709.0,23620709,23620709.0,14257151.0,14257151.0,17420709.0,17420709.0
21944,Rob Tinkler,2,51000000.0,25500000.0,144822435,72411217.5,144822435,72411217.5,31502091.0,15751045.5,93822435.0,46911217.5
21945,Rob Welsh,1,1000000.0,1000000.0,16024987,16024987.0,16024987,16024987.0,7866745.0,7866745.0,15024987.0,15024987.0
21946,Rob Witcomb,1,217000000.0,217000000.0,605425157,605425157.0,605425157,605425157.0,-86831317.0,-86831317.0,388425157.0,388425157.0
21947,Rob Zabrecky,1,2000000.0,2000000.0,615500,615500.0,615500,615500.0,-1954569.0,-1954569.0,-1384500.0,-1384500.0
21948,Rob de Groot,1,60000000.0,60000000.0,47275695,47275695.0,47275695,47275695.0,-52303866.0,-52303866.0,-12724305.0,-12724305.0
21949,Robb Wells,2,6994314.910765688,3497157.455382844,4624909,2312454.5,4624909,2312454.5,-2430264.910765688,-1215132.455382844,-2369405.910765688,-1184702.955382844
21950,Robbie Amell,3,58500000.0,19500000.0,145491444,48497148.0,145491444,48497148.0,37886630.0,12628876.666666666,86991444.0,28997148.0
21951,Robbie Coltrane,8,725000000.0,90625000.0,2179530194,272441274.25,2179530194,272441274.25,83699493.0,10462436.625,1454530194.0,181816274.25
21952,Robbie Fairchild,1,95000000.0,95000000.0,73832113,73832113.0,73832113,73832113.0,-67833230.0,-67833230.0,-21167887.0,-21167887.0
21953,Robbie Gee,4,73154146.2261363,18288536.556534074,414555180,103638795.0,414555180,103638795.0,50129060.7738637,12532265.193465926,341401033.7738637,85350258.44346592
21954,Robbie Johns,1,50000000.0,50000000.0,214215889,214215889.0,214215889,214215889.0,65715889.0,65715889.0,164215889.0,164215889.0
21955,Robbie Jones,2,42000000.0,21000000.0,68676174,34338087.0,68676174,34338087.0,5801997.0,2900998.5,26676174.0,13338087.0
21956,Robbie Kay,1,7200000.0,7200000.0,12629471,12629471.0,12629471,12629471.0,-6104631.0,-6104631.0,5429471.0,5429471.0
21957,Robbie Nock,1,25000000.0,25000000.0,72629670,72629670.0,72629670,72629670.0,-8970330.0,-8970330.0,47629670.0,47629670.0
21958,Robbie Rox,1,45000000.0,45000000.0,306776732,306776732.0,306776732,306776732.0,125687518.0,125687518.0,261776732.0,261776732.0
21959,Robby Rasmussen,1,26000000.0,26000000.0,38609668,38609668.0,38609668,38609668.0,766213.0,766213.0,12609668.0,12609668.0
21960,Robert Amaya,2,7000000.0,3500000.0,45722840,22861420.0,45722840,22861420.0,37951928.0,18975964.0,38722840.0,19361420.0
21961,Robert Aramayo,1,22500000.0,22500000.0,30311857,30311857.0,30311857,30311857.0,-11836643.0,-11836643.0,7811857.0,7811857.0
21962,Robert Arce,1,15000000.0,15000000.0,6414729,6414729.0,6414729,6414729.0,-8619981.0,-8619981.0,-8585271.0,-8585271.0
21963,Robert Ari,1,1000000.0,1000000.0,10013424,10013424.0,10013424,10013424.0,6025722.0,6025722.0,9013424.0,9013424.0
21964,Robert B. Kennedy,2,195000000.0,97500000.0,845537148,422768574.0,845537148,422768574.0,175155830.0,87577915.0,650537148.0,325268574.0
21965,Robert Bagnell,1,75000000.0,75000000.0,115374915,115374915.0,115374915,115374915.0,3122718.0,3122718.0,40374915.0,40374915.0
21966,Robert Bailey Jr.,4,268000000.0,67000000.0,451307443,112826860.75,451307443,112826860.75,-37000090.0,-9250022.5,183307443.0,45826860.75
21967,Robert Baker,3,126000000.0,42000000.0,98034660,32678220.0,98034660,32678220.0,-53118921.0,-17706307.0,-27965340.0,-9321780.0
21968,Robert Bathurst,1,4000000.0,4000000.0,39220946,39220946.0,39220946,39220946.0,6525717.0,6525717.0,35220946.0,35220946.0
21969,Robert Beltran,1,55000000.0,55000000.0,110387072,110387072.0,110387072,110387072.0,750480.0,750480.0,55387072.0,55387072.0
21970,Robert Belushi,2,19500000.0,9750000.0,64127680,32063840.0,64127680,32063840.0,8286743.0,4143371.5,44627680.0,22313840.0
21971,Robert Ben Garant,1,10000000.0,10000000.0,22021262,22021262.0,22021262,22021262.0,10342161.0,10342161.0,12021262.0,12021262.0
21972,Robert Benz,1,17000000.0,17000000.0,374743,374743.0,374743,374743.0,-16724620.0,-16724620.0,-16625257.0,-16625257.0
21973,Robert Beyer,1,19000000.0,19000000.0,76586316,76586316.0,76586316,76586316.0,2488481.0,2488481.0,57586316.0,57586316.0
21974,Robert Boulter,1,1181027.247473255,1181027.247473255,694422,694422.0,694422,694422.0,-1161660.247473255,-1161660.247473255,-486605.24747325503,-486605.24747325503
21975,Robert Bumbes,1,500000.0,500000.0,216922,216922.0,216922,216922.0,-419699.0,-419699.0,-283078.0,-283078.0
21976,Robert Byrd,1,56000000.0,56000000.0,12923936,12923936.0,12923936,12923936.0,-43117066.0,-43117066.0,-43076064.0,-43076064.0
21977,Robert C. Kirk,1,25000000.0,25000000.0,15889124,15889124.0,15889124,15889124.0,-23595939.0,-23595939.0,-9110876.0,-9110876.0
21978,Robert C. Treveiler,2,62000000.0,31000000.0,212630265,106315132.5,212630265,106315132.5,49855002.0,24927501.0,150630265.0,75315132.5
21979,Robert Cait,1,80000000.0,80000000.0,122563539,122563539.0,122563539,122563539.0,-6719883.0,-6719883.0,42563539.0,42563539.0
21980,Robert Capron,5,247000000.0,49400000.0,522728039,104545607.8,522728039,104545607.8,17152881.0,3430576.2,275728039.0,55145607.8
21981,Robert Cardone,1,105000000.0,105000000.0,408579038,408579038.0,408579038,408579038.0,-40936992.0,-40936992.0,303579038.0,303579038.0
21982,Robert Carlyle,5,210000000.0,42000000.0,514094414,102818882.8,514094414,102818882.8,-58939883.0,-11787976.6,304094414.0,60818882.8
21983,Robert Carradine,1,17000000.0,17000000.0,55534455,55534455.0,55534455,55534455.0,25734455.0,25734455.0,38534455.0,38534455.0
21984,Robert Cavan Carruth,1,45000000.0,45000000.0,21947209,21947209.0,21947209,21947209.0,-35510171.0,-35510171.0,-23052791.0,-23052791.0
21985,Robert Cavanah,2,225000000.0,112500000.0,279339573,139669786.5,279339573,139669786.5,-90667879.0,-45333939.5,54339573.0,27169786.5
21986,Robert Chytil,1,7000000.0,7000000.0,3601974,3601974.0,3601974,3601974.0,-5287663.0,-5287663.0,-3398026.0,-3398026.0
21987,Robert Cicchini,1,30000000.0,30000000.0,47267829,47267829.0,47267829,47267829.0,-1053385.0,-1053385.0,17267829.0,17267829.0
21988,Robert Clarke,1,20000000.0,20000000.0,10337477,10337477.0,10337477,10337477.0,-11864976.0,-11864976.0,-9662523.0,-9662523.0
21989,Robert Clohessy,4,143000000.0,35750000.0,131362621,32840655.25,131362621,32840655.25,-64716984.0,-16179246.0,-11637379.0,-2909344.75
21990,Robert Clotworthy,2,103000000.0,51500000.0,188767451,94383725.5,188767451,94383725.5,-12653170.0,-6326585.0,85767451.0,42883725.5
21991,Robert Coleby,1,20000000.0,20000000.0,22165608,22165608.0,22165608,22165608.0,-1155216.0,-1155216.0,2165608.0,2165608.0
21992,Robert Costanzo,1,30000000.0,30000000.0,15368897,15368897.0,15368897,15368897.0,-15781302.0,-15781302.0,-14631103.0,-14631103.0
21993,Robert Covarrubias,1,16000000.0,16000000.0,109706931,109706931.0,109706931,109706931.0,55503593.0,55503593.0,93706931.0,93706931.0
21994,Robert Crooks,1,20000000.0,20000000.0,37598767,37598767.0,37598767,37598767.0,3380495.0,3380495.0,17598767.0,17598767.0
21995,Robert Curtis Brown,5,227000000.0,45400000.0,432460140,86492028.0,432460140,86492028.0,25830136.0,5166027.2,205460140.0,41092028.0
21996,Robert Dahey,1,20000000.0,20000000.0,44655002,44655002.0,44655002,44655002.0,19263506.0,19263506.0,24655002.0,24655002.0
21997,Robert Daniel Sloan,1,10000000.0,10000000.0,53329150,53329150.0,53329150,53329150.0,17740955.0,17740955.0,43329150.0,43329150.0
21998,Robert Dastoli,1,40000000.0,40000000.0,224920315,224920315.0,224920315,224920315.0,56962694.0,56962694.0,184920315.0,184920315.0
21999,Robert Dauney,1,18000000.0,18000000.0,1831348,1831348.0,1831348,1831348.0,-17929356.0,-17929356.0,-16168652.0,-16168652.0
22000,Robert Davi,2,22000000.0,11000000.0,5741164,2870582.0,5741164,2870582.0,-18842613.0,-9421306.5,-16258836.0,-8129418.0
22001,Robert De Niro,34,1560941400.0,45910041.176470585,4793777588,140993458.47058824,4793777588,140993458.47058824,612628168.0,18018475.529411763,3232836188.0,95083417.29411764
22002,Robert Desiderio,1,2000000.0,2000000.0,1150681,1150681.0,1150681,1150681.0,-1672655.0,-1672655.0,-849319.0,-849319.0
22003,Robert Dioguardi,1,18000000.0,18000000.0,92884429,92884429.0,92884429,92884429.0,42062868.0,42062868.0,74884429.0,74884429.0
22004,Robert Downey Jr.,27,3104500000.0,114981481.48148148,14559309231,539233675.2222222,14559309231,539233675.2222222,2316590283.0,85799640.1111111,11454809231.0,424252193.7407407
22005,Robert Duvall,13,609000000.0,46846153.84615385,1150429728,88494594.46153846,1150429728,88494594.46153846,21852626.0,1680971.2307692308,541429728.0,41648440.615384616
22006,Robert E. Torres,1,35000000.0,35000000.0,140795793,140795793.0,140795793,140795793.0,75212700.0,75212700.0,105795793.0,105795793.0
22007,Robert Emms,5,368719502.7570862,73743900.55141725,1711386812,342277362.4,1711386812,342277362.4,198514941.24291378,39702988.24858276,1342667309.2429137,268533461.84858274
